concept_id,concept_name,concept_code,vocabulary_id
37064550,Clostridioides difficile toxin Ab,LP37708-2,LOINC
37033798,Clostridium novyii Ag,LP37709-0,LOINC
40783076,Clostridium perfringens Ab,LP37711-6,LOINC
37041877,Clostridium perfringens IgM,LP37712-4,LOINC
37048676,Clostridium sordellii Ag,LP37714-0,LOINC
37036737,Clostridium tetani IgG,LP37716-5,LOINC
40783077,Clostridium tetani toxoid Ab,LP37717-3,LOINC
37050341,Coagulation factor V Ag,LP37721-5,LOINC
37057065,Coagulation factor VI Ag,LP37722-3,LOINC
37022199,Coagulation factor VII Ag,LP37723-1,LOINC
37046339,Coagulation factor VIII Ab,LP37725-6,LOINC
40779733,Coagulation factor VIII Ag,LP37726-4,LOINC
37064867,Coagulation factor X Ag,LP37727-2,LOINC
37036209,Coagulation factor X+Acarboxy Ag,LP37728-0,LOINC
37077547,Coagulation factor XII Ag,LP37730-6,LOINC
40779734,Coagulation factor XIII Ag,LP37731-4,LOINC
40779736,Coccidioides immitis Ab,LP37733-0,LOINC
40786386,Coccidioides immitis IgG,LP37735-5,LOINC
40796224,Coccidioides immitis IgM,LP37736-3,LOINC
37045955,Coccidioides immitis rRNA,LP37739-7,LOINC
37078976,Coccidioides sp IgA,LP37741-3,LOINC
40779738,Coccidioides sp IgG,LP37742-1,LOINC
40796225,Coccidioides sp IgM,LP37743-9,LOINC
40789668,Cockatiel droppings Ab,LP37744-7,LOINC
37070102,Cockatiel droppings IgG,LP37745-4,LOINC
37053634,Coconut (Cocos nucifera) IgG,LP37747-0,LOINC
37040042,Coffee (Coffea spp) IgG,LP37749-6,LOINC
37050872,Coffee (Coffea spp) Ab,LP37750-4,LOINC
37054617,Collagen type 1 IgG,LP37754-6,LOINC
37055248,Collagen type 2 IgG,LP37757-9,LOINC
40779739,Colorado tick fever virus Ab,LP37764-5,LOINC
37043250,Colorado tick fever virus IgM,LP37766-0,LOINC
37054218,Columbid circovirus DNA,LP37767-8,LOINC
37067272,Complement C1 Esterase Inhibitor Bound IgG,LP37768-6,LOINC
40779740,Complement C1 esterase inhibitor bound Ab,LP37769-4,LOINC
37050451,Complement C1 Esterase Inhibitor Bound IgM,LP37770-2,LOINC
37046960,Complement C1 Esterase Inhibitor Free IgG,LP37771-0,LOINC
40776394,Complement C1 esterase inhibitor free Ab,LP37772-8,LOINC
37071258,Complement C1 Esterase Inhibitor Free IgM,LP37773-6,LOINC
37059006,Complement C1q Ab,LP37774-4,LOINC
37051095,Complement C1q Ag,LP37775-1,LOINC
40779741,Complement C3 Ag,LP37776-9,LOINC
37027626,Complement Sc5b-9 Ab,LP37777-7,LOINC
37056924,Corticotropin Ag,LP37779-3,LOINC
40786388,Corynebacterium diphtheriae Ab,LP37782-7,LOINC
37076666,Corynebacterium diphtheriae IgG,LP37783-5,LOINC
40786389,Corynebacterium diphtheriae toxin Ab,LP37784-3,LOINC
37057470,Cow milk IgG,LP37787-6,LOINC
37071550,Cowdria ruminantium DNA,LP37790-0,LOINC
40773072,Coxiella burnetii Ab,LP37791-8,LOINC
37044250,Coxiella burnetii IgG,LP37792-6,LOINC
37076485,Coxiella burnetii IgM,LP37793-4,LOINC
40776395,Coxiella burnetii DNA,LP37795-9,LOINC
40786390,Coxiella burnetii phase 1 Ab,LP37796-7,LOINC
40796226,Coxiella burnetii phase 1 IgA,LP37797-5,LOINC
40779743,Coxiella burnetii phase 1 IgG,LP37798-3,LOINC
40796227,Coxiella burnetii phase 1 IgM,LP37799-1,LOINC
42871100,Coxsackievirus Ab,LP37804-9,LOINC
40796228,Coxsackievirus A Ab,LP37805-6,LOINC
37023513,Coxsackievirus A IgG,LP37806-4,LOINC
37066690,Coxsackievirus A1 Ab,LP37808-0,LOINC
40773074,Coxsackievirus A2 Ab,LP37811-4,LOINC
37056839,Coxsackievirus A21 Ab,LP37812-2,LOINC
40776396,Coxsackievirus A4 Ab,LP37814-8,LOINC
37053164,Coxsackievirus A4+A16 Ab,LP37815-5,LOINC
37044449,Coxsackievirus A6 Ab,LP37816-3,LOINC
40789670,Coxsackievirus A7 Ab,LP37817-1,LOINC
37070557,Coxsackievirus A8 Ab,LP37819-7,LOINC
40783080,Coxsackievirus A9 Ab,LP37820-5,LOINC
37036916,Coxsackievirus A9 RNA,LP37821-3,LOINC
40786391,Coxsackievirus B Ab,LP37822-1,LOINC
40786392,Coxsackievirus B IgM,LP37824-7,LOINC
40773075,Coxsackievirus B1 Ab,LP37825-4,LOINC
37078956,Coxsackievirus B1+B2+B3+B4+B5+B6 Ab,LP37826-2,LOINC
40773077,Coxsackievirus B3 Ab,LP37828-8,LOINC
40779744,Coxsackievirus B4 Ab,LP37829-6,LOINC
40776397,Coxsackievirus B5 Ab,LP37830-4,LOINC
37040929,Coxsackievirus B5 RNA,LP37831-2,LOINC
40779745,Coxsackievirus B6 Ab,LP37832-0,LOINC
37048613,Cryoproteins identified,LP37834-6,LOINC
37056313,Cryptococcus neoformans Ab,LP37835-3,LOINC
37030691,Cryptococcus neoformans rRNA,LP37837-9,LOINC
40783082,Cryptococcus sp Ab,LP37838-7,LOINC
37023820,Cryptosporidium hominis DNA,LP37841-1,LOINC
37069923,Cryptosporidium parvum DNA,LP37843-7,LOINC
37048173,Cryptostroma corticale Ab,LP37846-0,LOINC
37074059,Flea (Ctenocephalides sp) Ab,LP37848-6,LOINC
37036017,Cucumber (Cucumis sativus) IgG,LP37851-0,LOINC
37036322,Curry IgG,LP37853-6,LOINC
37031351,Curry Ab,LP37854-4,LOINC
37061715,Curvularia lunata Ab,LP37856-9,LOINC
40792922,CV2 Ab,LP37857-7,LOINC
37040653,Cyanobacterium identified,LP37858-5,LOINC
40789671,Cyclic Citrullinated Peptide IgG,LP37860-1,LOINC
21495416,Cyclospora cayetanenis DNA,LP37862-7,LOINC
37036773,Cyclospora colobi DNA,LP37863-5,LOINC
37075298,Cyclospora papionis DNA,LP37864-3,LOINC
37036404,Cyclospora sp Ag,LP37865-0,LOINC
37040358,Cyclospora sp identified,LP37866-8,LOINC
37071918,Artichoke (Cynara scolymus) Ab,LP37868-4,LOINC
37066842,Bermuda grass (Cynodon dactylon) IgG,LP37869-2,LOINC
37071470,Bermuda grass (Cynodon dactylon) Ab,LP37870-0,LOINC
37049869,Cytokeratin 7 Ag,LP37875-9,LOINC
37068958,Cytokeratin AE1+AE3 Ag,LP37876-7,LOINC
37042084,Cytokeratin Cam5.2 Ag,LP37877-5,LOINC
40789672,Cytomegalovirus Ab,LP37878-3,LOINC
40796230,Cytomegalovirus IgM,LP37881-7,LOINC
40786394,Cytomegalovirus DNA,LP37883-3,LOINC
37028109,Cytoskeleton Ab,LP37886-6,LOINC
40792924,Di^a Ab,LP37890-8,LOINC
40779747,Di^a Ag,LP37891-6,LOINC
40776401,Di^b Ab,LP37892-4,LOINC
40783084,Di^b Ag,LP37893-2,LOINC
40792925,Do^a Ab,LP37894-0,LOINC
40789673,Do^a Ag,LP37895-7,LOINC
40792926,Weak D Ag,LP37897-3,LOINC
37045996,Cocksfoot (Dactylis glomerata) Ab,LP37901-3,LOINC
37044917,Carrot (Daucus carota) IgG,LP37902-1,LOINC
37066373,Carrot (Daucus carota) Ab,LP37903-9,LOINC
40779748,DBG Ag,LP37905-4,LOINC
40779749,Dengue virus Ab,LP37906-2,LOINC
37054484,Dengue virus IgG,LP37907-0,LOINC
40779750,Dengue virus IgM,LP37908-8,LOINC
40779751,Dengue virus DNA,LP37910-4,LOINC
37057164,Dengue virus 1 Ab,LP37911-2,LOINC
37075253,Dengue virus 2 Ab,LP37913-8,LOINC
37052224,Dengue virus 3 Ab,LP37914-6,LOINC
37047534,Deoxyribonuclease Ab,LP37916-1,LOINC
37034710,Deoxyribonucleoprotein Ab,LP37917-9,LOINC
37064787,Dermatophagoides pteronyssinus IgG,LP37920-3,LOINC
40776403,Dermatophagoides pteronyssinus Ab,LP37921-1,LOINC
37049684,Dermatophilus congolensis Ab,LP37922-9,LOINC
37025656,Desmoglein 1 Ab,LP37925-2,LOINC
37075995,Desmoglein 3 Ab,LP37926-0,LOINC
37025707,Dinoflagellate identified,LP37927-8,LOINC
40789674,Diphtheria Identified,LP37928-6,LOINC
37063034,Dirofilaria immitis Ab,LP37929-4,LOINC
37066409,Dirofilaria immitis Ag,LP37930-2,LOINC
40789675,DNA Double Strand IgG,LP37937-7,LOINC
37072313,DNA Single Strand IgG,LP37939-3,LOINC
37077560,DNA Single Strand IgM,LP37940-1,LOINC
37057256,Dog dander IgG,LP37941-9,LOINC
37068448,Dog dander Ab,LP37942-7,LOINC
37072150,Dog epithelium Ab,LP37944-3,LOINC
37074373,Yellow Hornet (Dolichovespula arenaria) IgG,LP37945-0,LOINC
37060078,Yellow Hornet (Dolichovespula arenaria) Ab,LP37946-8,LOINC
37044683,Whitefaced Hornet (Dolichovespula maculata) IgG,LP37947-6,LOINC
37064379,Whitefaced Hornet (Dolichovespula maculata) Ab,LP37948-4,LOINC
37025674,Duck enteritis virus Ab,LP37951-8,LOINC
40796232,Duck enteritis virus Ag,LP37952-6,LOINC
37056998,Duck hepatitis virus 1 Ab,LP37955-9,LOINC
37050478,Duck hepatitis virus 1 Ag,LP37956-7,LOINC
37061174,Duck hepatitis virus 2 Ag,LP37958-3,LOINC
37061606,Duck hepatitis virus 3 Ab,LP37959-1,LOINC
37025748,Duck hepatitis virus 3 Ag,LP37960-9,LOINC
40792927,E Ab,LP37962-5,LOINC
40783088,Eastern equine encephalitis virus Ab,LP37966-6,LOINC
40776405,Eastern equine encephalitis virus IgM,LP37968-2,LOINC
40783089,Eastern equine encephalitis virus Ag,LP37969-0,LOINC
42871101,Ebola virus Ab,LP37972-4,LOINC
37063774,Ebola virus Ag,LP37973-2,LOINC
37038795,Ebola virus RNA,LP37974-0,LOINC
37068025,Echinococcus granulosus IgG,LP37976-5,LOINC
40796233,Echinococcus sp Ab,LP37977-3,LOINC
37057380,Echinococcus sp IgG,LP37978-1,LOINC
37027777,Echinococcus sp IgM,LP37979-9,LOINC
37038868,Echinococcus sp Ag,LP37980-7,LOINC
40786399,Echovirus Ab,LP37981-5,LOINC
40789678,Echovirus 11 Ab,LP37983-1,LOINC
37031803,Echovirus 11 RNA,LP37984-9,LOINC
37035090,Echovirus 14 Ab,LP37985-6,LOINC
37025081,Echovirus 18 Ab,LP37988-0,LOINC
37033921,Echovirus 19 Ab,LP37989-8,LOINC
37043892,Echovirus 3 Ab,LP37990-6,LOINC
40786400,Echovirus 30 Ab,LP37991-4,LOINC
40779754,Echovirus 4 Ab,LP37993-0,LOINC
37024602,Echovirus 4 RNA,LP37994-8,LOINC
37076389,Echovirus 40 Ab,LP37995-5,LOINC
37059298,Echovirus 6+18+30 Ab,LP37997-1,LOINC
40792928,Echovirus 7 Ab,LP37998-9,LOINC
37038342,Echovirus NOS Ab,LP38000-3,LOINC
37033152,Echovirus+Coxsackievirus IgA,LP38001-1,LOINC
37052927,Echovirus+Coxsackievirus Ab,LP38002-9,LOINC
37041359,Egg White IgG,LP38003-7,LOINC
37051516,Egg White Ab,LP38004-5,LOINC
37053112,Egg Yolk IgG,LP38007-8,LOINC
37047682,Egg Yolk Ab,LP38008-6,LOINC
40779755,Ehrlichia chaffeensis Ab,LP38010-2,LOINC
40773080,Ehrlichia chaffeensis IgG,LP38011-0,LOINC
40779756,Ehrlichia chaffeensis IgM,LP38012-8,LOINC
40773081,Ehrlichia chaffeensis DNA,LP38013-6,LOINC
37028174,Ehrlichia sp IgG,LP38017-7,LOINC
37046989,Ehrlichia sp IgM,LP38018-5,LOINC
37038462,Encephalitozoon cuniculi Ab,LP38020-1,LOINC
37029251,Encephalitozoon cuniculi DNA,LP38021-9,LOINC
37053049,Encephalitozoon hellem DNA,LP38022-7,LOINC
37064891,Encephalitozoon intestinalis DNA,LP38023-5,LOINC
37068312,Encephalomyocarditis virus Ab,LP38024-3,LOINC
40779757,Endomysium Ab,LP38025-0,LOINC
37047959,Endophyte identified,LP38028-4,LOINC
37052695,Endotoxin identified,LP38029-2,LOINC
37048358,Anchovy (Engraulis encrasicolus) IgG,LP38030-0,LOINC
37066797,Entamoeba dispar DNA,LP38033-4,LOINC
37034093,Entamoeba histolytica IgG,LP38036-7,LOINC
37030821,Entamoeba histolytica IgM,LP38037-5,LOINC
21495527,Entamoeba histolytica DNA,LP38039-1,LOINC
37022245,Entamoeba sp Ab,LP38040-9,LOINC
37060898,Enterococcus sp IgG,LP38041-7,LOINC
40786403,Enterococcus sp Ab,LP38042-5,LOINC
37054024,Enterococcus sp DNA,LP38044-1,LOINC
37057262,Enterocytozoon bieneusi DNA,LP38046-6,LOINC
42871102,Enterovirus IgM,LP38047-4,LOINC
42871103,Enterovirus Ab,LP38048-2,LOINC
40783094,Enterovirus NOS Ab,LP38051-6,LOINC
37068740,Eosinophil major basic protein Ag,LP38052-4,LOINC
37031562,Ephemeral fever virus Ab,LP38053-2,LOINC
37032116,Epidermal growth factor receptor Ag,LP38056-5,LOINC
37063080,Epidermis IgA,LP38059-9,LOINC
37047479,Epidermis IgM,LP38060-7,LOINC
37062423,Epizootic hemorrhagic disease virus Ab,LP38061-5,LOINC
40779758,Epizootic hemorrhagic disease virus Ag,LP38062-3,LOINC
37059247,Epizootic hemorrhagic disease virus RNA,LP38063-1,LOINC
37068415,Epizootic hemorrhagic disease virus Alberta Ab,LP38064-9,LOINC
37060105,Epizootic hemorrhagic disease virus New Jersey Ab,LP38065-6,LOINC
40789681,Epstein Barr virus early Ab,LP38072-2,LOINC
40792929,Epstein Barr virus early IgG,LP38073-0,LOINC
40786407,Epstein Barr virus nuclear IgG,LP38075-5,LOINC
37057808,Epstein Barr virus nuclear IgM,LP38076-3,LOINC
37040048,Equine arteritis virus RNA,LP38080-5,LOINC
40783095,Equine herpesvirus 1 Ab,LP38081-3,LOINC
40773084,Equine herpesvirus 1 DNA,LP38083-9,LOINC
37075422,Equine herpesvirus 1+4 Ab,LP38084-7,LOINC
37059730,Equine herpesvirus 1+4 Ag,LP38085-4,LOINC
37043995,Equine herpesvirus 3 Ab,LP38087-0,LOINC
37026023,Equine herpesvirus 4 Ag,LP38088-8,LOINC
40783096,Equine herpesvirus 4 DNA,LP38089-6,LOINC
37028429,Equine infectious anemia virus Ab,LP38090-4,LOINC
37023662,Equine infectious anemia virus Ag,LP38091-2,LOINC
37055166,Equine influenza virus A2 Ab,LP38095-3,LOINC
37029405,Escherichia coli IgG,LP38098-7,LOINC
40783097,Escherichia coli Ab,LP38099-5,LOINC
37034940,Escherichia coli IgM,LP38100-1,LOINC
37032410,Escherichia coli enteroinvasive identified,LP38101-9,LOINC
40779760,Escherichia coli O157 Ag,LP38104-3,LOINC
37053933,Escherichia coli O157:H7 IgG,LP38105-0,LOINC
40789682,Escherichia coli O157:H7 Ab,LP38106-8,LOINC
37060313,Escherichia coli O157:H7 IgM,LP38107-6,LOINC
37074983,Escherichia coli verotoxic identified,LP38112-6,LOINC
37022504,Estrogen receptor Ag,LP38115-9,LOINC
37069348,Estrogen+Progesterone receptor Ag,LP38116-7,LOINC
40796238,European tick borne encephalitis virus Ab,LP38117-5,LOINC
42871104,European tick borne encephalitis virus IgG,LP38118-3,LOINC
42871105,European tick borne encephalitis virus IgM,LP38119-1,LOINC
40779761,Extractable nuclear Ab,LP38121-7,LOINC
37033423,Extractable nuclear Ab identified,LP38122-5,LOINC
40783098,Fy^a Ag,LP38124-1,LOINC
40779762,Fy^b Ab,LP38125-8,LOINC
40796239,Fy^b Ag,LP38126-6,LOINC
37036224,Buckwheat (Fagopyrum esculentum) IgG,LP38127-4,LOINC
37058561,Buckwheat (Fagopyrum esculentum) Ab,LP38128-2,LOINC
37063910,Fasciola hepatica Ab,LP38129-0,LOINC
40776407,Fasciola sp Ab,LP38130-8,LOINC
37039919,Fasciola sp IgG,LP38131-6,LOINC
37054759,Fc epsilon RI Ab,LP38132-4,LOINC
37060542,Fc fragment Ab,LP38133-2,LOINC
37068797,Feline coronavirus Ab,LP38135-7,LOINC
37073054,Feline herpesvirus Ab,LP38136-5,LOINC
37061124,Feline herpesvirus 1 Ab,LP38137-3,LOINC
37058089,Feline herpesvirus 1 Ag,LP38138-1,LOINC
37046064,Feline herpesvirus 1 DNA,LP38139-9,LOINC
37060506,Feline immunodeficiency virus Ab,LP38140-7,LOINC
37066105,Feline infectious peritonitis virus Ab,LP38141-5,LOINC
40792931,Feline infectious peritonitis virus Ag,LP38142-3,LOINC
37036241,Feline leukemia virus Ab,LP38143-1,LOINC
40776408,Feline panleukopenia virus Ab,LP38145-6,LOINC
37033234,Meadow Fescue (Festuca elatior) Ab,LP38151-4,LOINC
37063404,Fibrin fragments Ag,LP38152-2,LOINC
40783099,Fibrinopeptide A Ag,LP38155-5,LOINC
37022298,Fibrinopeptide B beta (1-42) Ag,LP38158-9,LOINC
37035997,Fibrinopeptide B beta (43-47) Ag,LP38160-5,LOINC
37052090,Fibronectin Aggregate IgA,LP38161-3,LOINC
40779763,Fibronectin aggregate Ab,LP38162-1,LOINC
37059848,Fibronectin Aggregate IgG,LP38163-9,LOINC
37063500,Filaria IgG,LP38165-4,LOINC
37025967,Filaria IgM,LP38166-2,LOINC
37023076,Finch droppings IgG,LP38170-4,LOINC
37065511,Flavivirus identified,LP38172-0,LOINC
37068755,Flounder Ab,LP38174-6,LOINC
37034392,Fly larvae identified,LP38175-3,LOINC
37031937,Follitropin.beta subunit Ag,LP38177-9,LOINC
37029967,Foot and mouth disease virus Ab,LP38178-7,LOINC
40789684,Foot and mouth disease virus RNA,LP38180-3,LOINC
37067170,Formaldehyde IgG,LP38181-1,LOINC
37038201,Formaldehyde IgM,LP38183-7,LOINC
37049874,Fowl adenovirus Ab,LP38184-5,LOINC
37069541,Strawberry (Fragaria vesca) Ab,LP38186-0,LOINC
37060658,Francisella tularensis A DNA,LP38194-4,LOINC
37067002,Francisella tularensis A rRNA,LP38195-1,LOINC
37054150,Francisella tularensis B DNA,LP38196-9,LOINC
37078845,Francisella tularensis B rRNA,LP38197-7,LOINC
37030480,False ragweed (Franseria acanthicarpa) Ab,LP38199-3,LOINC
40786408,Fungus identified,LP38202-5,LOINC
37078655,Fusarium culmorum IgG,LP38203-3,LOINC
37077565,Fusarium culmorum Ab,LP38204-1,LOINC
37033260,Fusarium moniliforme IgG,LP38205-8,LOINC
37065466,Fusarium moniliforme Ab,LP38206-6,LOINC
37037852,Fusarium oxysporum Ab,LP38208-2,LOINC
37067006,Fusarium solani Ab,LP38210-8,LOINC
40773087,G Ag,LP38212-4,LOINC
37068163,Codfish (Gadus morhua) IgG,LP38213-2,LOINC
37061772,Codfish (Gadus morhua) Ab,LP38214-0,LOINC
40786409,Galactomannan Ag,LP38215-7,LOINC
40779766,GALOP Ab,LP38217-3,LOINC
40783101,Ganglioside GD1a Ab,LP38219-9,LOINC
40796240,Ganglioside GD1a IgM,LP38221-5,LOINC
40796241,Ganglioside GD1b Ab,LP38222-3,LOINC
40786410,Ganglioside GD1b IgG,LP38223-1,LOINC
40779767,Ganglioside GD1b IgM,LP38224-9,LOINC
37064103,Gardnerella vaginalis rRNA,LP38232-2,LOINC
37058722,Giardia lamblia IgA,LP38236-3,LOINC
37051172,Giardia lamblia IgG,LP38237-1,LOINC
40792936,Gliadin IgA,LP38244-7,LOINC
37059545,Glial fibrillary acidic protein Ag,LP38247-0,LOINC
37060892,Glomerular basement membrane IgG,LP38248-8,LOINC
40773090,Glutamate decarboxylase 65 Ab,LP38251-2,LOINC
37065696,Gluten Ab,LP38253-8,LOINC
37038524,Soybean (Glycine max) IgG,LP38254-6,LOINC
37073395,Gnathostoma sp Ab,LP38256-1,LOINC
37055169,Goat milk Ab,LP38258-7,LOINC
37036754,Goose feather IgG,LP38259-5,LOINC
37031086,Goose feather Ab,LP38260-3,LOINC
37049862,Goose parvovirus Ab,LP38261-1,LOINC
37078771,Wheat grass Ab,LP38264-5,LOINC
37043290,H2a-H2b DNA Ab,LP38269-4,LOINC
21495796,Haemophilus ducreyi DNA,LP38270-2,LOINC
37023091,Haemophilus influenzae IgG,LP38272-8,LOINC
37025642,Haemophilus influenzae A DNA,LP38276-9,LOINC
40786416,Haemophilus influenzae B Ab,LP38277-7,LOINC
37048620,Haemophilus influenzae B IgG,LP38278-5,LOINC
40773092,Haemophilus influenzae B Ag,LP38279-3,LOINC
40773093,Haemophilus influenzae B DNA,LP38280-1,LOINC
40796243,Haemophilus influenzae C Ag,LP38281-9,LOINC
40792938,Haemophilus influenzae day Ag,LP38282-7,LOINC
40783105,Haemophilus influenzae E Ag,LP38283-5,LOINC
40786417,Haemophilus influenzae F Ag,LP38284-3,LOINC
37021866,Haemophilus paragallinarum Ab,LP38285-0,LOINC
37057403,Haemophilus somnus Ab,LP38286-8,LOINC
37058100,Hantavirus IgG,LP38289-2,LOINC
37027290,Hantavirus RNA,LP38291-8,LOINC
40792939,Hantavirus hantaan Ab,LP38292-6,LOINC
37073420,Hantavirus puumala IgM,LP38297-5,LOINC
37024144,Hantavirus sin nombre IgG,LP38299-1,LOINC
37036465,Hantavirus sin nombre IgM,LP38300-7,LOINC
40773095,Helicobacter pylori Ab,LP38303-1,LOINC
37031705,Helicobacter pylori IgA,LP38304-9,LOINC
40796244,Helicobacter pylori IgG,LP38305-6,LOINC
37049788,Helicobacter pylori IgM,LP38306-4,LOINC
40779771,Helicobacter pylori Ag,LP38307-2,LOINC
37034114,Helminth+Arthropod identified,LP38309-8,LOINC
37039733,Setomelanomma rostrata IgG,LP38310-6,LOINC
37062218,Setomelanomma rostrata Ab,LP38311-4,LOINC
37063163,Helminthosporium sp IgG,LP38312-2,LOINC
37039149,Helminthosporium sp Ab,LP38313-0,LOINC
37036734,Hepatitis A virus IgG,LP38317-1,LOINC
21498342,Hepatitis A virus RNA,LP38319-7,LOINC
37022295,Hepatitis B virus rRNA,LP38321-3,LOINC
1027754,Hepatitis B virus and hepatitis D virus Ab,LP38322-1,LOINC
40776409,Hepatitis B virus core IgM,LP38325-4,LOINC
37075869,Hepatitis B virus core Ag,LP38326-2,LOINC
40779773,Hepatitis B virus e Ab,LP38327-0,LOINC
40789689,Hepatitis B virus e Ag,LP38329-6,LOINC
40783106,Hepatitis B virus surface Ab,LP38330-4,LOINC
40796247,Hepatitis B virus surface Ag,LP38331-2,LOINC
37066709,Hepatitis C virus IgG,LP38333-8,LOINC
37029625,Hepatitis C virus 100+5-1-1 Ab,LP38337-9,LOINC
37048475,Hepatitis C virus 100-3 Ab,LP38338-7,LOINC
37033704,Hepatitis C virus 22-3 Ab,LP38339-5,LOINC
37060600,Hepatitis C virus 5-1-1 Ab,LP38340-3,LOINC
37027719,Hepatitis C virus c100p+5-1-1 Ab,LP38341-1,LOINC
37057649,Hepatitis C virus c22p Ab,LP38342-9,LOINC
37047558,Hepatitis D virus IgG,LP38346-0,LOINC
40783107,Hepatitis D virus Ag,LP38348-6,LOINC
37071280,Hepatitis D virus RNA,LP38349-4,LOINC
40783108,Hepatitis E virus Ab,LP38350-2,LOINC
37059632,Hepatitis E virus IgG,LP38351-0,LOINC
37046401,HER4 Ag,LP38355-1,LOINC
40783109,Herpes simplex virus IgG,LP38357-7,LOINC
40786420,Herpes simplex virus IgM,LP38358-5,LOINC
40776410,Herpes simplex virus Ag,LP38359-3,LOINC
40776412,Herpes simplex virus identified,LP38361-9,LOINC
40792940,Herpes simplex virus 1 IgM,LP38364-3,LOINC
40779776,Herpes simplex virus 1 DNA,LP38366-8,LOINC
40779777,Herpes simplex virus 1 and 2 Ab,LP38368-4,LOINC
37049483,Herpes Simplex Virus 1 and 2 IgM,LP38369-2,LOINC
37030195,Herpes simplex virus 1 glycoprotein G Ab,LP38371-8,LOINC
40789691,Herpes simplex virus 1+2 IgG,LP38373-4,LOINC
40776414,Herpes simplex virus 1+2 IgM,LP38374-2,LOINC
40783111,Herpes simplex virus 1+2 DNA,LP38376-7,LOINC
40773096,Herpes simplex virus 2 IgG,LP38378-3,LOINC
40786423,Herpes simplex virus 2 IgM,LP38379-1,LOINC
40786424,Herpes simplex virus 2 Ag,LP38380-9,LOINC
40796250,Herpes simplex virus 2 DNA,LP38381-7,LOINC
37070096,Herpes simplex virus 2 glycoprotein G Ab,LP38383-3,LOINC
37062110,Herpes simplex virus+Varicella zoster virus DNA,LP38384-1,LOINC
40776415,Herpes virus 6 Ab,LP38386-6,LOINC
40773097,Herpes virus 6 IgG,LP38387-4,LOINC
40789693,Herpes virus 6 IgM,LP38388-2,LOINC
37054041,Herpes virus 7 IgM,LP38392-4,LOINC
40776416,Herpes virus 7 DNA,LP38393-2,LOINC
40792941,Herpes virus 8 Ab,LP38394-0,LOINC
40796252,Herpes virus 8 IgG,LP38395-7,LOINC
40773098,Herpes virus 8 DNA,LP38396-5,LOINC
40792942,Heterophile Ab,LP38397-3,LOINC
37054993,Halibut (Hippoglossus hippoglossus) IgG,LP38400-5,LOINC
37022422,Halibut (Hippoglossus hippoglossus) Ab,LP38401-3,LOINC
40783112,Histone Ab,LP38402-1,LOINC
37054965,Histone IgG,LP38403-9,LOINC
37037234,Histone H2a+H2b Ab,LP38404-7,LOINC
40779778,Histoplasma capsulatum Ab,LP38405-4,LOINC
37062105,Histoplasma capsulatum IgA,LP38406-2,LOINC
40789695,Histoplasma capsulatum Ag,LP38409-6,LOINC
37023214,Histoplasma capsulatum DNA,LP38410-4,LOINC
37022188,Histoplasma farciminosum Ab,LP38412-0,LOINC
40779779,Histoplasma capsulatum H Ab,LP38413-8,LOINC
40783113,Histoplasma capsulatum M Ab,LP38414-6,LOINC
40789696,Histoplasma capsulatum mycelial phase Ab,LP38415-3,LOINC
40776417,Histoplasma capsulatum yeast phase Ab,LP38416-1,LOINC
40786426,HIV identified,LP38420-3,LOINC
40796253,HIV 1 Ab,LP38421-1,LOINC
40796254,HIV 1 IgG,LP38422-9,LOINC
40796255,HIV 1 RNA,LP38425-2,LOINC
40779780,HIV 1 gp120 Ab,LP38428-6,LOINC
40792943,HIV 1 gp41 Ab,LP38433-6,LOINC
37071446,HIV 1 p15 Ab,LP38435-1,LOINC
37062482,HIV 1 p17+p18 Ab,LP38438-5,LOINC
37032731,HIV 1 p23 Ab,LP38440-1,LOINC
40779781,HIV 1 p24 Ag,LP38442-7,LOINC
37064302,HIV 1 p26 Ab,LP38443-5,LOINC
37070956,HIV 1 p28 Ab,LP38444-3,LOINC
37043320,HIV 1 p31+p32 Ab,LP38446-8,LOINC
37045852,HIV 1 p40 Ab,LP38448-4,LOINC
37031820,HIV 1 p41 Ab,LP38449-2,LOINC
40776420,HIV 1 p51 Ab,LP38450-0,LOINC
37029695,HIV 1 p53 Ab,LP38451-8,LOINC
37036230,HIV 1 p58 Ab,LP38453-4,LOINC
37077618,HIV 1 p64 Ab,LP38454-2,LOINC
40783115,HIV 1 p65 Ab,LP38455-9,LOINC
40776421,HIV 1 p66 Ab,LP38457-5,LOINC
37056526,HIV 1 p68 Ab,LP38458-3,LOINC
40796256,HIV 1+2 Ab,LP38459-1,LOINC
40773102,HIV 1+2 IgG,LP38460-9,LOINC
37049963,HIV 1+2 IgM,LP38461-7,LOINC
40786428,HIV 1+Hepatitis C virus RNA,LP38462-5,LOINC
40786429,HIV 2 Ab,LP38463-3,LOINC
37040207,HIV 2 gp15 Ab,LP38468-2,LOINC
37064362,HIV 2 gp80 Ab,LP38471-6,LOINC
